SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO241994,25893,UPI,09-03-2024,P22197,22800,LDE4894,Andhra Bank
SO241995,26505,DebitCard,09-03-2024,P22198,55523,,Andhra Bank
SO241996,26828,AutoDebitEMI,09-03-2024,P22199,24285,LDE4896,HDFC
SO241997,30977,AutoDebitEMI,09-03-2024,P22200,36864.9,LDE4897,HDFC
SO241998,26115,DebitCard,09-03-2024,P22201,151999,,ICICI
SO241999,28139,UPI,09-03-2024,P22202,24749.7,LDE4899,Axis
SO242000,29119,Cash,09-03-2024,P22203,88490,,NetCash
SO242001,27389,DebitCard,09-03-2024,P22204,122500,,Axis
SO242002,30299,Cash,09-03-2024,P22205,10077,,NetCash
SO242003,26768,AutoDebitEMI,09-03-2024,P22206,22044,LDE4903,Axis
SO242004,27527,AutoDebitEMI,10-03-2024,P22207,22935,LDE4904,ICICI
SO242005,25797,Cash,10-03-2024,P22208,189000,,NetCash
SO242006,26552,UPI,10-03-2024,P22209,53250,LDE4906,HDFC
SO242007,30148,UPI,10-03-2024,P22210,19050,LDE4907,ICICI
SO242008,26101,UPI,10-03-2024,P22211,27900,LDE4908,HDFC
SO242009,25185,BankTransfer,10-03-2024,P22212,68999,,HDFC
SO242010,29788,DebitCard,10-03-2024,P22213,77000,,ICICI
SO242011,30167,BankTransfer,10-03-2024,P22214,76450,,Andhra Bank
SO242012,30244,CreditCard,10-03-2024,P22215,18792,LDE4912,Axis
SO242013,28309,Cash,10-03-2024,P22216,78000,,NetCash
SO242014,28496,Cash,10-03-2024,P22217,281000,,NetCash
SO242015,29749,AutoDebitEMI,10-03-2024,P22218,56802,LDE4915,Axis
SO242016,28506,Cash,10-03-2024,P22219,70000,,NetCash
SO242017,29719,DebitCard,10-03-2024,P22220,10077,,Axis
SO242018,29118,CreditCard,10-03-2024,P22221,79800,LDE4918,ICICI
SO242019,26483,BankTransferEMI,10-03-2024,P22222,39071.4,LDE4919,Andhra Bank
SO242020,27440,Cash,10-03-2024,P22223,74000,,NetCash
SO242021,30707,BankTransferEMI,10-03-2024,P22224,27750,LDE4921,Andhra Bank
SO242022,26511,UPI,10-03-2024,P22225,29160,LDE4922,HDFC
SO242023,25215,Cash,10-03-2024,P22226,74000,,NetCash
SO242024,26456,UPI,10-03-2024,P22227,23400,LDE4924,Andhra Bank
SO242025,26265,UPI,10-03-2024,P22228,25050,LDE4925,Andhra Bank
SO242026,27711,BankTransfer,10-03-2024,P22229,152499,,Andhra Bank
SO242027,25235,CreditCard,10-03-2024,P22230,32700,LDE4927,Andhra Bank
SO242028,29820,AutoDebitEMI,10-03-2024,P22231,22950,LDE4928,Axis
SO242029,30824,BankTransferEMI,10-03-2024,P22232,28050,LDE4929,Canara Bank
SO242030,28256,DebitCard,10-03-2024,P22233,80000,,ICICI
SO242031,27398,BankTransferEMI,10-03-2024,P22234,28341,LDE4931,ICICI
SO242032,26776,BankTransferEMI,11-03-2024,P22235,47250,LDE4932,Andhra Bank
SO242033,30884,AutoDebitEMI,11-03-2024,P22236,23100,LDE4933,HDFC
SO242034,30587,Cash,11-03-2024,P22237,231500,,NetCash
SO242035,28579,CreditCard,11-03-2024,P22238,20556,LDE4935,ICICI
SO242036,29753,AutoDebitEMI,11-03-2024,P22239,22050,LDE4936,Canara Bank
SO242037,27510,CreditCard,11-03-2024,P22240,85950,LDE4937,HDFC
SO242038,29087,UPI,11-03-2024,P22241,27600,LDE4938,Canara Bank
SO242039,27988,UPI,11-03-2024,P22242,57000,LDE4939,Canara Bank
SO242040,25665,UPI,11-03-2024,P22243,29550,LDE4940,HDFC
SO242041,30111,CreditCard,11-03-2024,P22244,20541,LDE4941,Andhra Bank
SO242042,29366,UPI,11-03-2024,P22245,22350,LDE4942,Andhra Bank
SO242043,25759,Cash,11-03-2024,P22246,68450,,NetCash
SO242044,29926,Cash,11-03-2024,P22247,71000,,NetCash
SO242045,30520,Cash,11-03-2024,P22248,9077,,NetCash
SO242046,26964,CreditCard,11-03-2024,P22249,27750,LDE4946,HDFC
SO242047,25898,CreditCard,11-03-2024,P22250,54720,LDE4947,ICICI
SO242048,26991,DebitCard,11-03-2024,P22251,92000,,Canara Bank
SO242049,26380,UPI,11-03-2024,P22252,20073.6,LDE4949,ICICI
SO242050,30651,AutoDebitEMI,11-03-2024,P22253,23550,LDE4950,HDFC
SO242051,28766,BankTransfer,11-03-2024,P22254,96700,,HDFC
SO242052,26868,CreditCard,11-03-2024,P22255,25629,LDE4952,HDFC
SO242053,30675,CreditCard,11-03-2024,P22256,32850,LDE4953,ICICI
SO242054,26175,DebitCard,11-03-2024,P22257,177500,,Canara Bank
SO242055,29651,CreditCard,11-03-2024,P22258,21750,LDE4955,Andhra Bank
SO242056,25674,CreditCard,11-03-2024,P22259,20691,LDE4956,ICICI
SO242057,26463,Cash,11-03-2024,P22260,83500,,NetCash
SO242058,29449,AutoDebitEMI,11-03-2024,P22261,59250,LDE4958,HDFC
SO242059,30075,CreditCard,11-03-2024,P22262,24300,LDE4959,Andhra Bank
SO242060,28760,UPI,12-03-2024,P22263,21150,LDE4960,HDFC
SO242061,26815,Cash,12-03-2024,P22264,266500,,NetCash
SO242062,30049,BankTransferEMI,12-03-2024,P22265,32100,LDE4962,Canara Bank
SO242063,27507,CreditCard,12-03-2024,P22266,20850,LDE4963,ICICI
SO242064,28359,DebitCard,12-03-2024,P22267,68500,,Canara Bank
SO242065,29599,BankTransfer,12-03-2024,P22268,123650,,HDFC
SO242066,27278,DebitCard,12-03-2024,P22269,123650,,HDFC
SO242067,28244,DebitCard,12-03-2024,P22270,129738,,Canara Bank
SO242068,30063,AutoDebitEMI,12-03-2024,P22271,32700,LDE4968,Axis
SO242069,26248,DebitCard,12-03-2024,P22272,124500,,HDFC
SO242070,27497,UPI,12-03-2024,P22273,24000,LDE4970,Axis
SO242071,27183,BankTransferEMI,12-03-2024,P22274,23099.7,LDE4971,Canara Bank
SO242072,27635,AutoDebitEMI,12-03-2024,P22275,33600,LDE4972,ICICI
SO242073,29300,Cash,12-03-2024,P22276,112679,,NetCash
SO242074,28852,Cash,12-03-2024,P22277,197000,,NetCash
SO242075,26154,DebitCard,12-03-2024,P22278,78500,,Andhra Bank
SO242076,29548,Cash,12-03-2024,P22279,68520,,NetCash
SO242077,28994,CreditCard,12-03-2024,P22280,20082,LDE4977,Axis
SO242078,29502,UPI,12-03-2024,P22281,36864.9,LDE4978,Canara Bank
SO242079,27086,DebitCard,12-03-2024,P22282,44114,,ICICI
SO242080,26938,UPI,12-03-2024,P22283,13200,LDE4980,Canara Bank
SO242081,30180,BankTransferEMI,12-03-2024,P22284,14734.2,LDE4981,Andhra Bank
SO242082,25573,Cash,12-03-2024,P22285,78000,,NetCash
SO242083,26772,Cash,12-03-2024,P22286,73480,,NetCash
SO242084,25530,BankTransferEMI,12-03-2024,P22287,23100,LDE4984,Canara Bank
SO242085,27050,BankTransfer,12-03-2024,P22288,73480,,Canara Bank
SO242086,25404,CreditCard,12-03-2024,P22289,32700,LDE4986,ICICI
SO242087,26301,UPI,12-03-2024,P22290,29397,LDE4987,ICICI
SO242088,28173,BankTransferEMI,13-03-2024,P22291,26250,LDE4988,ICICI
SO242089,29282,Cash,13-03-2024,P22292,92500,,NetCash
SO242090,26512,CreditCard,13-03-2024,P22293,26397,LDE4990,Axis
SO242091,30493,UPI,13-03-2024,P22294,14449.2,LDE4991,Axis
SO242092,27799,DebitCard,13-03-2024,P22295,306000,,ICICI
SO242093,30029,UPI,13-03-2024,P22296,22800,LDE4993,Canara Bank
SO242094,30024,BankTransferEMI,13-03-2024,P22297,37014.9,LDE4994,ICICI
SO242095,26029,BankTransfer,13-03-2024,P22298,82500,,HDFC
SO242096,28008,AutoDebitEMI,13-03-2024,P22299,29200.5,LDE4996,Canara Bank
SO242097,29707,AutoDebitEMI,13-03-2024,P22300,24450,LDE4997,Andhra Bank
SO242098,29626,CreditCard,13-03-2024,P22301,40200,LDE4998,ICICI
SO242099,28948,CreditCard,13-03-2024,P22302,22800,LDE4999,Andhra Bank
SO242100,26491,AutoDebitEMI,13-03-2024,P22303,26100,LDE5000,Canara Bank
SO242101,26562,AutoDebitEMI,13-03-2024,P22304,36600,LDE5001,ICICI
SO242102,30963,UPI,13-03-2024,P22305,21600,LDE5002,ICICI
SO242103,25071,AutoDebitEMI,13-03-2024,P22306,25377,LDE5003,HDFC
SO242104,27885,DebitCard,13-03-2024,P22307,152499,,Andhra Bank
SO242105,29827,CreditCard,13-03-2024,P22308,13350,LDE5005,Andhra Bank
SO242106,25429,UPI,13-03-2024,P22309,79800,LDE5006,HDFC
SO242107,25036,UPI,13-03-2024,P22310,22509,LDE5007,HDFC
SO242108,26592,AutoDebitEMI,13-03-2024,P22311,27831,LDE5008,Axis
SO242109,27234,DebitCard,13-03-2024,P22312,276500,,HDFC
SO242110,27727,Cash,13-03-2024,P22313,87500,,NetCash
SO242111,25642,CreditCard,13-03-2024,P22314,20250,LDE5011,Canara Bank
SO242112,27694,DebitCard,13-03-2024,P22315,197500,,Axis
SO242113,30620,AutoDebitEMI,13-03-2024,P22316,91800,LDE5013,HDFC
SO242114,25633,DebitCard,13-03-2024,P22317,72000,,HDFC
SO242115,27354,UPI,13-03-2024,P22318,20556,LDE5015,Canara Bank
SO242116,30684,BankTransfer,14-03-2024,P22319,159445,,Axis
SO242117,27578,UPI,14-03-2024,P22320,37200,LDE5017,Axis
SO242118,26662,CreditCard,14-03-2024,P22321,20691,LDE5018,HDFC
SO242119,29583,DebitCard,14-03-2024,P22322,34000,,HDFC
SO242120,27673,CreditCard,14-03-2024,P22323,34800,LDE5020,Axis
SO242121,25694,CreditCard,14-03-2024,P22324,27450,LDE5021,Andhra Bank
SO242122,26512,DebitCard,14-03-2024,P22325,76500,,Canara Bank
SO242123,25808,BankTransfer,14-03-2024,P22326,96070,,Axis
SO242124,25514,CreditCard,14-03-2024,P22327,18357,LDE5024,ICICI
SO242125,29411,BankTransferEMI,14-03-2024,P22328,79800,LDE5025,Axis
SO242126,25343,BankTransfer,14-03-2024,P22329,97335,,Canara Bank
SO242127,26058,BankTransferEMI,14-03-2024,P22330,21450,LDE5027,Axis
SO242128,31034,BankTransferEMI,14-03-2024,P22331,54450,LDE5028,ICICI
SO242129,28593,BankTransfer,14-03-2024,P22332,115000,,Axis
SO242130,25393,DebitCard,14-03-2024,P22333,80950,,Andhra Bank
SO242131,28354,AutoDebitEMI,14-03-2024,P22334,23400,LDE5031,HDFC
SO242132,25009,DebitCard,14-03-2024,P22335,88490,,Axis
SO242133,29984,Cash,14-03-2024,P22336,107500,,NetCash
SO242134,27253,UPI,14-03-2024,P22337,29175,LDE5034,ICICI
SO242135,30406,Cash,14-03-2024,P22338,86040,,NetCash
SO242136,26093,AutoDebitEMI,14-03-2024,P22339,27981,LDE5036,Andhra Bank
SO242137,26404,UPI,14-03-2024,P22340,20826,LDE5037,Canara Bank
SO242138,25440,BankTransfer,14-03-2024,P22341,61190,,Andhra Bank
SO242139,30574,UPI,14-03-2024,P22342,29050.5,LDE5039,ICICI
SO242140,27303,AutoDebitEMI,14-03-2024,P22343,56850,LDE5040,Axis
SO242141,28694,BankTransferEMI,14-03-2024,P22344,20850,LDE5041,Canara Bank
SO242142,25403,Cash,14-03-2024,P22345,109500,,NetCash
SO242143,26525,Cash,14-03-2024,P22346,306500,,NetCash
SO242144,30753,DebitCard,15-03-2024,P22347,68500,,ICICI
SO242145,26207,BankTransfer,15-03-2024,P22348,73980,,ICICI
SO242146,25792,BankTransferEMI,15-03-2024,P22349,22350,LDE5046,Axis
SO242147,26116,Cash,15-03-2024,P22350,68999,,NetCash
SO242148,25614,CreditCard,15-03-2024,P22351,21150,LDE5048,Canara Bank
SO242149,29051,DebitCard,15-03-2024,P22352,56232,,HDFC
SO242150,27461,CreditCard,15-03-2024,P22353,24819,LDE5050,ICICI
SO242151,25380,CreditCard,15-03-2024,P22354,22950,LDE5051,Canara Bank
SO242152,25532,UPI,15-03-2024,P22355,27900,LDE5052,Canara Bank
SO242153,28832,BankTransfer,15-03-2024,P22356,98500,,Axis
SO242154,25613,BankTransfer,15-03-2024,P22357,51830,,Canara Bank
SO242155,28873,BankTransferEMI,15-03-2024,P22358,19050,LDE5055,ICICI
SO242156,30420,AutoDebitEMI,15-03-2024,P22359,18900,LDE5056,HDFC
SO242157,27878,BankTransfer,15-03-2024,P22360,87500,,ICICI
SO242158,26373,DebitCard,15-03-2024,P22361,197000,,Andhra Bank
SO242159,26431,BankTransferEMI,15-03-2024,P22362,24900,LDE5059,Axis
SO242160,26236,UPI,15-03-2024,P22363,22359,LDE5060,Axis
SO242161,26335,Cash,15-03-2024,P22364,93300,,NetCash
SO242162,28851,Cash,15-03-2024,P22365,62640,,NetCash
SO242163,25237,BankTransfer,15-03-2024,P22366,189840,,ICICI
SO242164,27110,CreditCard,15-03-2024,P22367,27003,LDE5064,Andhra Bank
SO242165,27132,AutoDebitEMI,15-03-2024,P22368,21636,LDE5065,Canara Bank
SO242166,28540,CreditCard,15-03-2024,P22369,27600,LDE5066,Axis
SO242167,26939,DebitCard,15-03-2024,P22370,73500,,Andhra Bank
SO242168,30006,AutoDebitEMI,15-03-2024,P22371,25629,LDE5068,Andhra Bank
SO242169,29934,BankTransfer,15-03-2024,P22372,69420,,Canara Bank
SO242170,28182,BankTransferEMI,15-03-2024,P22373,20691,LDE5070,Axis
SO242171,25668,BankTransferEMI,15-03-2024,P22374,20685,LDE5071,Axis
SO242172,26417,DebitCard,16-03-2024,P22375,74000,,HDFC
SO242173,26178,DebitCard,16-03-2024,P22376,68950,,Andhra Bank
SO242174,29033,UPI,16-03-2024,P22377,27153,LDE5074,Canara Bank
SO242175,30179,Cash,16-03-2024,P22378,137046,,NetCash
SO242176,27066,BankTransfer,16-03-2024,P22379,124150,,ICICI
SO242177,27065,CreditCard,16-03-2024,P22380,22500,LDE5077,HDFC
SO242178,28490,AutoDebitEMI,16-03-2024,P22381,20550,LDE5078,Andhra Bank
SO242179,30237,BankTransfer,16-03-2024,P22382,9077,,ICICI
SO242180,28629,CreditCard,16-03-2024,P22383,57150,LDE5080,Andhra Bank
SO242181,29155,CreditCard,16-03-2024,P22384,28050,LDE5081,Axis
SO242182,28813,DebitCard,16-03-2024,P22385,62640,,HDFC
SO242183,27821,DebitCard,16-03-2024,P22386,97990,,Andhra Bank
SO242184,25154,AutoDebitEMI,16-03-2024,P22387,17742,LDE5084,Axis
SO242185,25549,Cash,16-03-2024,P22388,67500,,NetCash
SO242186,29890,DebitCard,16-03-2024,P22389,147500,,Axis
SO242187,26971,AutoDebitEMI,16-03-2024,P22390,19050,LDE5087,ICICI
SO242188,29541,UPI,16-03-2024,P22391,2873.1,LDE5088,Axis
SO242189,29521,BankTransferEMI,16-03-2024,P22392,32700,LDE5089,HDFC
SO242190,26584,UPI,16-03-2024,P22393,54600,LDE5090,Canara Bank
SO242191,29999,Cash,16-03-2024,P22394,115321,,NetCash
SO242192,28069,BankTransferEMI,16-03-2024,P22395,20400,LDE5092,ICICI
SO242193,25931,Cash,16-03-2024,P22396,75500,,NetCash
SO242194,28341,AutoDebitEMI,16-03-2024,P22397,26700,LDE5094,Canara Bank
SO242195,29408,BankTransfer,16-03-2024,P22398,44114,,HDFC
SO242196,29297,BankTransferEMI,16-03-2024,P22399,20849.7,LDE5096,HDFC
SO242197,25753,UPI,16-03-2024,P22400,20706,LDE5097,Canara Bank
SO242198,29967,DebitCard,16-03-2024,P22401,91500,,HDFC
SO242199,29336,AutoDebitEMI,16-03-2024,P22402,18900,LDE5099,Canara Bank
SO242200,25622,AutoDebitEMI,17-03-2024,P22403,21750,LDE5100,Canara Bank
SO242201,29112,DebitCard,17-03-2024,P22404,61190,,ICICI
SO242202,26719,DebitCard,17-03-2024,P22405,83500,,ICICI
SO242203,25131,BankTransfer,17-03-2024,P22406,182900,,ICICI
SO242204,25079,AutoDebitEMI,17-03-2024,P22407,44100,LDE5104,Andhra Bank
SO242205,29244,BankTransferEMI,17-03-2024,P22408,39891,LDE5105,Axis
SO242206,28951,BankTransferEMI,17-03-2024,P22409,22044,LDE5106,Axis
SO242207,28687,UPI,17-03-2024,P22410,32850,LDE5107,Andhra Bank
SO242208,29298,UPI,17-03-2024,P22411,19002,LDE5108,Andhra Bank
SO242209,29365,DebitCard,17-03-2024,P22412,107500,,Andhra Bank
SO242210,27116,Cash,17-03-2024,P22413,104904,,NetCash
SO242211,27221,BankTransfer,17-03-2024,P22414,80499,,Axis
SO242212,26608,Cash,17-03-2024,P22415,83500,,NetCash
SO242213,28799,UPI,17-03-2024,P22416,25812,LDE5113,Axis
SO242214,30708,BankTransferEMI,17-03-2024,P22417,33000,LDE5114,Canara Bank
SO242215,30250,AutoDebitEMI,17-03-2024,P22418,26850,LDE5115,HDFC
SO242216,28825,DebitCard,17-03-2024,P22419,124150,,Axis
SO242217,28485,BankTransferEMI,17-03-2024,P22420,32250,LDE5117,Axis
SO242218,28077,DebitCard,17-03-2024,P22421,64500,,HDFC
SO242219,27899,AutoDebitEMI,17-03-2024,P22422,27750,LDE5119,HDFC
SO242220,30823,BankTransfer,17-03-2024,P22423,64000,,HDFC
SO242221,27592,BankTransferEMI,17-03-2024,P22424,20550,LDE5121,Axis
SO242222,28164,UPI,17-03-2024,P22425,56802,LDE5122,HDFC
SO242223,25408,DebitCard,17-03-2024,P22426,116000,,HDFC
SO242224,27847,UPI,17-03-2024,P22427,39600,LDE5124,Axis
SO242225,26635,UPI,17-03-2024,P22428,36750,LDE5125,Canara Bank
SO242226,30705,AutoDebitEMI,17-03-2024,P22429,27153,LDE5126,Andhra Bank
SO242227,27688,DebitCard,17-03-2024,P22430,129664,,Canara Bank
SO242228,27722,CreditCard,18-03-2024,P22431,32340.6,LDE5128,HDFC
SO242229,26823,AutoDebitEMI,18-03-2024,P22432,21900,LDE5129,Andhra Bank
SO242230,30125,UPI,18-03-2024,P22433,41113.8,LDE5130,Canara Bank
SO242231,30171,BankTransfer,18-03-2024,P22434,97200,,Andhra Bank
SO242232,28019,BankTransfer,18-03-2024,P22435,114000,,Axis
SO242233,28482,Cash,18-03-2024,P22436,98490,,NetCash
SO242234,26005,CreditCard,18-03-2024,P22437,27153,LDE5134,Andhra Bank
SO242235,25800,AutoDebitEMI,18-03-2024,P22438,40350,LDE5135,Andhra Bank
SO242236,25155,CreditCard,18-03-2024,P22439,27493.2,LDE5136,Canara Bank
SO242237,26225,Cash,18-03-2024,P22440,93000,,NetCash
SO242238,28242,BankTransferEMI,18-03-2024,P22441,26547,LDE5138,ICICI
SO242239,29793,UPI,18-03-2024,P22442,16200,LDE5139,Canara Bank
SO242240,29715,Cash,18-03-2024,P22443,78000,,NetCash
SO242241,28720,BankTransfer,18-03-2024,P22444,75030,,Andhra Bank
SO242242,26086,CreditCard,18-03-2024,P22445,27831,LDE5142,ICICI
SO242243,26179,DebitCard,18-03-2024,P22446,54500,,Canara Bank
SO242244,26437,BankTransferEMI,18-03-2024,P22447,20535,LDE5144,Canara Bank
SO242245,25242,AutoDebitEMI,18-03-2024,P22448,56952,LDE5145,Andhra Bank
SO242246,25038,CreditCard,18-03-2024,P22449,20691,LDE5146,HDFC
SO242247,25401,BankTransferEMI,18-03-2024,P22450,29406,LDE5147,ICICI
SO242248,25561,UPI,18-03-2024,P22451,20550,LDE5148,Axis
SO242249,25740,DebitCard,18-03-2024,P22452,68000,,Canara Bank
SO242250,28736,Cash,18-03-2024,P22453,96070,,NetCash
SO242251,30832,AutoDebitEMI,18-03-2024,P22454,54300,LDE5151,Axis
SO242252,25112,Cash,18-03-2024,P22455,93500,,NetCash
SO242253,27642,DebitCard,18-03-2024,P22456,73500,,Andhra Bank
SO242254,27113,DebitCard,18-03-2024,P22457,83500,,ICICI
SO242255,30264,DebitCard,18-03-2024,P22458,80000,,Andhra Bank
SO242256,26999,Cash,19-03-2024,P22459,109500,,NetCash
SO242257,25092,BankTransfer,19-03-2024,P22460,72500,,Canara Bank
SO242258,26999,BankTransfer,19-03-2024,P22461,91500,,Andhra Bank
SO242259,26685,Cash,19-03-2024,P22462,74530,,NetCash
SO242260,26951,BankTransferEMI,19-03-2024,P22463,58602,LDE5160,Axis
SO242261,30326,Cash,19-03-2024,P22464,169000,,NetCash
SO242262,27235,Cash,19-03-2024,P22465,53000,,NetCash
SO242263,29053,UPI,19-03-2024,P22466,32850,LDE5163,Axis
SO242264,26815,UPI,19-03-2024,P22467,29175,LDE5164,HDFC
SO242265,28459,UPI,19-03-2024,P22468,24825,LDE5165,ICICI
SO242266,26992,UPI,19-03-2024,P22469,21000,LDE5166,Andhra Bank
SO242267,25587,BankTransferEMI,19-03-2024,P22470,32850,LDE5167,ICICI
SO242268,25022,UPI,19-03-2024,P22471,25050,LDE5168,Canara Bank
SO242269,26386,BankTransfer,19-03-2024,P22472,68000,,Canara Bank
SO242270,30605,BankTransferEMI,19-03-2024,P22473,33750,LDE5170,Axis
SO242271,28774,BankTransferEMI,19-03-2024,P22474,32100,LDE5171,Andhra Bank
SO242272,29285,UPI,19-03-2024,P22475,18357,LDE5172,Axis
SO242273,25929,DebitCard,19-03-2024,P22476,124500,,HDFC
SO242274,30620,UPI,19-03-2024,P22477,21150,LDE5174,Canara Bank
SO242275,29185,UPI,19-03-2024,P22478,21000,LDE5175,Canara Bank
SO242276,27658,CreditCard,19-03-2024,P22479,24825,LDE5176,Andhra Bank
SO242277,30243,BankTransfer,19-03-2024,P22480,231500,,HDFC
SO242278,29688,UPI,19-03-2024,P22481,22050,LDE5178,Andhra Bank
SO242279,30790,UPI,19-03-2024,P22482,16869.6,LDE5179,HDFC
SO242280,27390,AutoDebitEMI,19-03-2024,P22483,29256,LDE5180,ICICI
SO242281,25087,BankTransferEMI,19-03-2024,P22484,20715,LDE5181,ICICI
SO242282,28846,DebitCard,19-03-2024,P22485,68470,,Andhra Bank
SO242283,25764,UPI,19-03-2024,P22486,24300,LDE5183,Canara Bank
SO242284,26720,AutoDebitEMI,20-03-2024,P22487,32850,LDE5184,ICICI
SO242285,30018,DebitCard,20-03-2024,P22488,110665,,Andhra Bank
SO242286,25514,CreditCard,20-03-2024,P22489,20535,LDE5186,Canara Bank
SO242287,27494,DebitCard,20-03-2024,P22490,181500,,HDFC
SO242288,26793,AutoDebitEMI,20-03-2024,P22491,12991.2,LDE5188,Andhra Bank
SO242289,26870,DebitCard,20-03-2024,P22492,77500,,Andhra Bank
SO242290,27727,UPI,20-03-2024,P22493,59250,LDE5190,Axis
SO242291,30950,AutoDebitEMI,20-03-2024,P22494,50700,LDE5191,Axis
SO242292,26997,CreditCard,20-03-2024,P22495,47100,LDE5192,Canara Bank
SO242293,30558,DebitCard,20-03-2024,P22496,116000,,ICICI
SO242294,25783,AutoDebitEMI,20-03-2024,P22497,12991.2,LDE5194,HDFC
SO242295,28618,UPI,20-03-2024,P22498,22044,LDE5195,Andhra Bank
SO242296,28612,DebitCard,20-03-2024,P22499,69000,,HDFC
SO242297,26575,DebitCard,20-03-2024,P22500,70000,,HDFC
SO242298,28340,CreditCard,20-03-2024,P22501,34800,LDE5198,Andhra Bank
SO242299,26387,DebitCard,20-03-2024,P22502,44000,,Andhra Bank
SO242300,27177,DebitCard,20-03-2024,P22503,182500,,Andhra Bank
SO242301,29200,BankTransferEMI,20-03-2024,P22504,20550,LDE5201,Axis
SO242302,30170,DebitCard,20-03-2024,P22505,80450,,Canara Bank
SO242303,28856,Cash,20-03-2024,P22506,107802,,NetCash
SO242304,26188,CreditCard,20-03-2024,P22507,33150,LDE5204,Andhra Bank
SO242305,28812,AutoDebitEMI,20-03-2024,P22508,59250,LDE5205,HDFC
SO242306,26230,BankTransfer,20-03-2024,P22509,181000,,Axis
SO242307,28251,BankTransfer,20-03-2024,P22510,112179,,Andhra Bank
SO242308,27067,BankTransfer,20-03-2024,P22511,53500,,Andhra Bank
SO242309,27133,BankTransfer,20-03-2024,P22512,157500,,Canara Bank
SO242310,28723,BankTransfer,20-03-2024,P22513,197500,,ICICI
SO242311,29883,UPI,20-03-2024,P22514,14700,LDE5211,Canara Bank
SO242312,30130,UPI,21-03-2024,P22515,27750,LDE5212,Axis
SO242313,29154,CreditCard,21-03-2024,P22516,54750,LDE5213,HDFC
SO242314,26820,AutoDebitEMI,21-03-2024,P22517,29400,LDE5214,HDFC
SO242315,29068,BankTransfer,21-03-2024,P22518,109000,,Canara Bank
SO242316,28557,BankTransfer,21-03-2024,P22519,74500,,HDFC
SO242317,30741,AutoDebitEMI,21-03-2024,P22520,20541,LDE5217,HDFC
SO242318,27145,BankTransferEMI,21-03-2024,P22521,18900,LDE5218,ICICI
SO242319,26486,AutoDebitEMI,21-03-2024,P22522,53100,LDE5219,Canara Bank
SO242320,29196,CreditCard,21-03-2024,P22523,32490.6,LDE5220,Andhra Bank
SO242321,26731,BankTransferEMI,21-03-2024,P22524,25779,LDE5221,Andhra Bank
SO242322,27828,DebitCard,21-03-2024,P22525,132470,,HDFC
SO242323,27819,CreditCard,21-03-2024,P22526,29550,LDE5223,HDFC
SO242324,25396,AutoDebitEMI,21-03-2024,P22527,24750,LDE5224,Andhra Bank
SO242325,30111,BankTransfer,21-03-2024,P22528,80000,,Canara Bank
SO242326,29472,UPI,21-03-2024,P22529,57750,LDE5226,ICICI
SO242327,27178,UPI,21-03-2024,P22530,85950,LDE5227,Canara Bank
SO242328,30347,BankTransferEMI,21-03-2024,P22531,16869.6,LDE5228,ICICI
SO242329,27308,UPI,21-03-2024,P22532,20250,LDE5229,HDFC
SO242330,29382,DebitCard,21-03-2024,P22533,68000,,ICICI
SO242331,26352,UPI,21-03-2024,P22534,16350,LDE5231,HDFC
SO242332,26162,CreditCard,21-03-2024,P22535,37350,LDE5232,ICICI
SO242333,26811,BankTransfer,21-03-2024,P22536,76438,,Canara Bank
SO242334,28504,AutoDebitEMI,21-03-2024,P22537,56700,LDE5234,HDFC
SO242335,30737,UPI,21-03-2024,P22538,34950,LDE5235,HDFC
SO242336,27182,AutoDebitEMI,21-03-2024,P22539,85800,LDE5236,ICICI
SO242337,29680,CreditCard,21-03-2024,P22540,33750,LDE5237,ICICI
SO242338,29789,Cash,21-03-2024,P22541,68000,,NetCash
SO242339,26130,Cash,21-03-2024,P22542,92500,,NetCash
SO242340,26768,Cash,22-03-2024,P22543,75500,,NetCash
SO242341,25435,DebitCard,22-03-2024,P22544,116500,,Andhra Bank
