SalesID,CustID,PaymentMethod,PaymentDate,PaymentID,PaymentAmount,LoanID,Bank Name
SO221304,15541,BankTransferEMI,18-02-2022,P1304,29325,LDB2204,Axis
SO221305,15003,CreditCard,18-02-2022,P1305,39127.8,LDB2205,Andhra Bank
SO221306,14969,BankTransferEMI,18-02-2022,P1306,29556,LDB2206,Andhra Bank
SO221307,14886,BankTransferEMI,18-02-2022,P1307,61800,LDB2207,Canara Bank
SO221308,15208,BankTransfer,18-02-2022,P1308,266000,,Andhra Bank
SO221309,12708,AutoDebitEMI,18-02-2022,P1309,23394.3,LDB2209,HDFC
SO221310,13085,AutoDebitEMI,18-02-2022,P1310,26250,LDB2210,ICICI
SO221311,14946,AutoDebitEMI,18-02-2022,P1311,37395,LDB2211,Axis
SO221312,14553,BankTransfer,18-02-2022,P1312,83500,,ICICI
SO221313,15808,BankTransfer,18-02-2022,P1313,266000,,Canara Bank
SO221314,14004,BankTransfer,18-02-2022,P1314,195340,,ICICI
SO221315,17335,CreditCard,18-02-2022,P1315,84600,LDB2215,HDFC
SO221316,17913,AutoDebitEMI,18-02-2022,P1316,32250,LDB2216,Axis
SO221317,16182,AutoDebitEMI,18-02-2022,P1317,3023.1,LDB2217,Canara Bank
SO221318,13294,CreditCard,18-02-2022,P1318,24900,LDB2218,ICICI
SO221319,17040,Cash,18-02-2022,P1319,83250,,NetCash
SO221320,11560,CreditCard,18-02-2022,P1320,16869.6,LDB2220,HDFC
SO221321,15269,UPI,18-02-2022,P1321,54600,LDB2221,Andhra Bank
SO221322,14028,BankTransferEMI,18-02-2022,P1322,21786,LDB2222,Canara Bank
SO221323,15260,Cash,19-02-2022,P1323,124650,,NetCash
SO221324,15924,Cash,19-02-2022,P1324,137046,,NetCash
SO221325,13173,CreditCard,19-02-2022,P1325,13200,LDB2225,Andhra Bank
SO221326,15943,Cash,19-02-2022,P1326,68970,,NetCash
SO221327,11277,BankTransferEMI,19-02-2022,P1327,40041,LDB2227,HDFC
SO221328,16698,Cash,19-02-2022,P1328,68970,,NetCash
SO221329,11715,BankTransferEMI,19-02-2022,P1329,21300,LDB2229,Andhra Bank
SO221330,14172,BankTransfer,19-02-2022,P1330,130664,,Canara Bank
SO221331,14745,DebitCard,19-02-2022,P1331,93000,,HDFC
SO221332,16285,Cash,19-02-2022,P1332,94970,,NetCash
SO221333,17198,DebitCard,19-02-2022,P1333,99000,,HDFC
SO221334,11523,BankTransferEMI,19-02-2022,P1334,2723.1,LDB2234,Andhra Bank
SO221335,13417,BankTransferEMI,19-02-2022,P1335,39750,LDB2235,Andhra Bank
SO221336,12338,UPI,19-02-2022,P1336,23250,LDB2236,ICICI
SO221337,12608,CreditCard,19-02-2022,P1337,21750,LDB2237,ICICI
SO221338,17694,DebitCard,19-02-2022,P1338,75500,,ICICI
SO221339,16032,CreditCard,19-02-2022,P1339,20541,LDB2239,ICICI
SO221340,13745,DebitCard,19-02-2022,P1340,159945,,Canara Bank
SO221341,17963,Cash,19-02-2022,P1341,148000,,NetCash
SO221342,15110,AutoDebitEMI,19-02-2022,P1342,21150,LDB2242,Andhra Bank
SO221343,14217,UPI,19-02-2022,P1343,17592,LDB2243,HDFC
SO221344,11974,CreditCard,19-02-2022,P1344,19932,LDB2244,Canara Bank
SO221345,13042,Cash,19-02-2022,P1345,71500,,NetCash
SO221346,16739,DebitCard,19-02-2022,P1346,88000,,HDFC
SO221347,13818,UPI,19-02-2022,P1347,79800,LDB2247,HDFC
SO221348,11207,BankTransfer,20-02-2022,P1348,190000,,Canara Bank
SO221349,14831,UPI,20-02-2022,P1349,23550,LDB2249,ICICI
SO221350,11285,BankTransfer,20-02-2022,P1350,85930,,ICICI
SO221351,16451,AutoDebitEMI,20-02-2022,P1351,25125,LDB2251,HDFC
SO221352,15449,Cash,20-02-2022,P1352,190000,,NetCash
SO221353,12820,CreditCard,20-02-2022,P1353,40350,LDB2253,HDFC
SO221354,17972,Cash,20-02-2022,P1354,70000,,NetCash
SO221355,12090,BankTransfer,20-02-2022,P1355,277000,,Canara Bank
SO221356,15029,AutoDebitEMI,20-02-2022,P1356,21600,LDB2256,HDFC
SO221357,13243,CreditCard,20-02-2022,P1357,57150,LDB2257,Andhra Bank
SO221358,11502,DebitCard,20-02-2022,P1358,93125,,Canara Bank
SO221359,11700,BankTransferEMI,20-02-2022,P1359,48133.5,LDB2259,ICICI
SO221360,12727,DebitCard,20-02-2022,P1360,74000,,ICICI
SO221361,16280,BankTransferEMI,20-02-2022,P1361,24969,LDB2261,Andhra Bank
SO221362,15619,BankTransferEMI,20-02-2022,P1362,24750,LDB2262,HDFC
SO221363,17087,DebitCard,20-02-2022,P1363,122500,,Andhra Bank
SO221364,11977,BankTransferEMI,20-02-2022,P1364,53250,LDB2264,Axis
SO221365,17545,AutoDebitEMI,20-02-2022,P1365,22650,LDB2265,Axis
SO221366,12078,Cash,20-02-2022,P1366,78500,,NetCash
SO221367,17233,AutoDebitEMI,20-02-2022,P1367,16869.6,LDB2267,ICICI
SO221368,12319,Cash,20-02-2022,P1368,90000,,NetCash
SO221369,13874,Cash,20-02-2022,P1369,137546,,NetCash
SO221370,14154,UPI,20-02-2022,P1370,47250,LDB2270,Canara Bank
SO221371,17524,AutoDebitEMI,20-02-2022,P1371,37350,LDB2271,ICICI
SO221372,15187,DebitCard,20-02-2022,P1372,88000,,ICICI
SO221373,11807,AutoDebitEMI,20-02-2022,P1373,59400,LDB2273,ICICI
SO221374,13757,AutoDebitEMI,20-02-2022,P1374,25929,LDB2274,Axis
SO221375,16006,Cash,21-02-2022,P1375,59140,,NetCash
SO221376,17890,DebitCard,21-02-2022,P1376,193000,,Canara Bank
SO221377,14336,BankTransferEMI,21-02-2022,P1377,16605.6,LDB2277,Andhra Bank
SO221378,16039,CreditCard,21-02-2022,P1378,24435,LDB2278,HDFC
SO221379,15545,BankTransferEMI,21-02-2022,P1379,22659,LDB2279,ICICI
SO221380,12098,BankTransfer,21-02-2022,P1380,83500,,Axis
SO221381,12643,Cash,21-02-2022,P1381,77999,,NetCash
SO221382,17406,CreditCard,21-02-2022,P1382,23231.4,LDB2282,HDFC
SO221383,17307,BankTransfer,21-02-2022,P1383,115500,,Canara Bank
SO221384,12392,AutoDebitEMI,21-02-2022,P1384,18900,LDB2284,ICICI
SO221385,17173,BankTransfer,21-02-2022,P1385,77499,,ICICI
SO221386,14789,DebitCard,21-02-2022,P1386,78500,,ICICI
SO221387,16355,BankTransfer,21-02-2022,P1387,67500,,ICICI
SO221388,16316,CreditCard,21-02-2022,P1388,58752,LDB2288,Canara Bank
SO221389,16869,DebitCard,21-02-2022,P1389,112500,,Andhra Bank
SO221390,15654,Cash,21-02-2022,P1390,115500,,NetCash
SO221391,15470,AutoDebitEMI,21-02-2022,P1391,57000,LDB2291,Andhra Bank
SO221392,13727,UPI,21-02-2022,P1392,25677,LDB2292,Andhra Bank
SO221393,13825,Cash,21-02-2022,P1393,108302,,NetCash
SO221394,14405,BankTransferEMI,21-02-2022,P1394,19002,LDB2294,Axis
SO221395,15328,UPI,21-02-2022,P1395,21600,LDB2295,Axis
SO221396,12404,CreditCard,21-02-2022,P1396,37395,LDB2296,Andhra Bank
SO221397,17245,BankTransferEMI,21-02-2022,P1397,16350,LDB2297,Axis
SO221398,15971,BankTransferEMI,21-02-2022,P1398,20535,LDB2298,HDFC
SO221399,14292,UPI,21-02-2022,P1399,32850,LDB2299,HDFC
SO221400,14731,BankTransferEMI,21-02-2022,P1400,23394.3,LDB2300,Canara Bank
SO221401,15045,DebitCard,21-02-2022,P1401,109500,,HDFC
SO221402,17260,BankTransferEMI,22-02-2022,P1402,53400,LDB2302,Andhra Bank
SO221403,13383,AutoDebitEMI,22-02-2022,P1403,15900,LDB2303,Canara Bank
SO221404,16846,BankTransferEMI,22-02-2022,P1404,27990,LDB2304,ICICI
SO221405,13511,DebitCard,22-02-2022,P1405,277000,,Andhra Bank
SO221406,17466,UPI,22-02-2022,P1406,21675,LDB2306,Canara Bank
SO221407,13263,Cash,22-02-2022,P1407,79000,,NetCash
SO221408,12416,BankTransfer,22-02-2022,P1408,77000,,Axis
SO221409,17682,BankTransfer,22-02-2022,P1409,72500,,ICICI
SO221410,16135,DebitCard,22-02-2022,P1410,128000,,HDFC
SO221411,11670,AutoDebitEMI,22-02-2022,P1411,25200,LDB2311,Axis
SO221412,13945,AutoDebitEMI,22-02-2022,P1412,33000,LDB2312,HDFC
SO221413,16900,CreditCard,22-02-2022,P1413,31771.2,LDB2313,Canara Bank
SO221414,15805,CreditCard,22-02-2022,P1414,28491,LDB2314,Axis
SO221415,13801,BankTransfer,22-02-2022,P1415,122500,,ICICI
SO221416,14083,DebitCard,22-02-2022,P1416,75030,,Canara Bank
SO221417,16515,DebitCard,22-02-2022,P1417,83750,,HDFC
SO221418,11198,CreditCard,22-02-2022,P1418,29175,LDB2318,Canara Bank
SO221419,16496,DebitCard,22-02-2022,P1419,113179,,Andhra Bank
SO221420,16598,DebitCard,22-02-2022,P1420,93000,,Axis
SO221421,17797,CreditCard,22-02-2022,P1421,16050,LDB2321,Andhra Bank
SO221422,14895,AutoDebitEMI,22-02-2022,P1422,17592,LDB2322,HDFC
SO221423,15965,Cash,22-02-2022,P1423,49114,,NetCash
SO221424,11994,BankTransferEMI,22-02-2022,P1424,19002,LDB2324,HDFC
SO221425,11464,CreditCard,22-02-2022,P1425,23400,LDB2325,ICICI
SO221426,11580,CreditCard,22-02-2022,P1426,24300,LDB2326,Axis
SO221427,14463,BankTransfer,22-02-2022,P1427,133000,,Axis
SO221428,12983,UPI,23-02-2022,P1428,18357,LDB2328,Canara Bank
SO221429,16507,DebitCard,23-02-2022,P1429,182900,,Andhra Bank
SO221430,17888,UPI,23-02-2022,P1430,19050,LDB2330,Andhra Bank
SO221431,15364,AutoDebitEMI,23-02-2022,P1431,24150,LDB2331,ICICI
SO221432,12845,Cash,23-02-2022,P1432,70500,,NetCash
SO221433,17407,BankTransfer,23-02-2022,P1433,68950,,Canara Bank
SO221434,17136,BankTransferEMI,23-02-2022,P1434,16656.9,LDB2334,Andhra Bank
SO221435,17494,Cash,23-02-2022,P1435,96570,,NetCash
SO221436,12224,AutoDebitEMI,23-02-2022,P1436,47250,LDB2336,Andhra Bank
SO221437,14470,UPI,23-02-2022,P1437,44400,LDB2337,ICICI
SO221438,16102,UPI,23-02-2022,P1438,19923.6,LDB2338,Andhra Bank
SO221439,17465,BankTransfer,23-02-2022,P1439,78000,,Canara Bank
SO221440,17304,BankTransfer,23-02-2022,P1440,109500,,Andhra Bank
SO221441,15474,UPI,23-02-2022,P1441,20856,LDB2341,Axis
SO221442,17849,UPI,23-02-2022,P1442,26850,LDB2342,Axis
SO221443,14446,UPI,23-02-2022,P1443,20322,LDB2343,HDFC
SO221444,15693,BankTransferEMI,23-02-2022,P1444,92100,LDB2344,ICICI
SO221445,11891,CreditCard,23-02-2022,P1445,23250,LDB2345,ICICI
SO221446,11297,Cash,23-02-2022,P1446,307000,,NetCash
SO221447,12763,CreditCard,23-02-2022,P1447,20685,LDB2347,ICICI
SO221448,16222,BankTransfer,23-02-2022,P1448,84000,,Axis
SO221449,12789,BankTransfer,23-02-2022,P1449,189500,,HDFC
SO221450,16751,AutoDebitEMI,23-02-2022,P1450,21786,LDB2350,ICICI
SO221451,12183,DebitCard,23-02-2022,P1451,88000,,Andhra Bank
SO221452,14589,UPI,23-02-2022,P1452,34896.3,LDB2352,Andhra Bank
SO221453,16955,DebitCard,23-02-2022,P1453,70500,,Axis
SO221454,15795,BankTransfer,24-02-2022,P1454,110665,,ICICI
SO221455,11344,AutoDebitEMI,24-02-2022,P1455,21300,LDB2355,Canara Bank
SO221456,12285,UPI,24-02-2022,P1456,21150,LDB2356,ICICI
SO221457,11787,BankTransferEMI,24-02-2022,P1457,21900,LDB2357,Axis
SO221458,11670,AutoDebitEMI,24-02-2022,P1458,21150,LDB2358,Canara Bank
SO221459,12192,BankTransfer,24-02-2022,P1459,78500,,HDFC
SO221460,11762,DebitCard,24-02-2022,P1460,64000,,ICICI
SO221461,16455,Cash,24-02-2022,P1461,267000,,NetCash
SO221462,12018,AutoDebitEMI,24-02-2022,P1462,18852,LDB2362,Canara Bank
SO221463,17621,Cash,24-02-2022,P1463,69520,,NetCash
SO221464,17854,AutoDebitEMI,24-02-2022,P1464,37245,LDB2364,Axis
SO221465,15791,UPI,24-02-2022,P1465,84300,LDB2365,Canara Bank
SO221466,15067,UPI,24-02-2022,P1466,23100,LDB2366,Andhra Bank
SO221467,15162,BankTransfer,24-02-2022,P1467,74480,,ICICI
SO221468,16028,DebitCard,24-02-2022,P1468,49000,,Canara Bank
SO221469,14465,Cash,24-02-2022,P1469,72500,,NetCash
SO221470,13737,AutoDebitEMI,24-02-2022,P1470,57750,LDB2370,Andhra Bank
SO221471,12971,BankTransferEMI,24-02-2022,P1471,21750,LDB2371,Axis
SO221472,16563,Cash,24-02-2022,P1472,70000,,NetCash
SO221473,11628,BankTransferEMI,24-02-2022,P1473,39049.2,LDB2373,Andhra Bank
SO221474,16605,BankTransfer,24-02-2022,P1474,195840,,Andhra Bank
SO221475,11009,CreditCard,24-02-2022,P1475,92100,LDB2375,ICICI
SO221476,13851,Cash,24-02-2022,P1476,68470,,NetCash
SO221477,11162,Cash,24-02-2022,P1477,84000,,NetCash
SO221478,17724,UPI,24-02-2022,P1478,16506.9,LDB2378,Axis
SO221479,16729,UPI,24-02-2022,P1479,29310,LDB2379,Andhra Bank
SO221480,14058,Cash,25-02-2022,P1480,159945,,NetCash
SO221481,11831,BankTransfer,25-02-2022,P1481,63000,,Canara Bank
SO221482,11657,Cash,25-02-2022,P1482,72250,,NetCash
SO221483,14646,UPI,25-02-2022,P1483,50850,LDB2383,HDFC
SO221484,12782,BankTransferEMI,25-02-2022,P1484,61800,LDB2384,Axis
SO221485,12175,AutoDebitEMI,25-02-2022,P1485,22659,LDB2385,HDFC
SO221486,17016,BankTransfer,25-02-2022,P1486,92625,,Canara Bank
SO221487,16094,CreditCard,25-02-2022,P1487,24150,LDB2387,Andhra Bank
SO221488,16461,BankTransfer,25-02-2022,P1488,48164,,ICICI
SO221489,17053,CreditCard,25-02-2022,P1489,40500,LDB2389,Axis
SO221490,16127,AutoDebitEMI,25-02-2022,P1490,21936,LDB2390,ICICI
SO221491,12194,BankTransferEMI,25-02-2022,P1491,27600,LDB2391,Canara Bank
SO221492,11478,BankTransfer,25-02-2022,P1492,97250,,Axis
SO221493,15821,AutoDebitEMI,25-02-2022,P1493,29697,LDB2393,Andhra Bank
SO221494,11998,UPI,25-02-2022,P1494,58752,LDB2394,Axis
SO221495,16278,CreditCard,25-02-2022,P1495,17592,LDB2395,Andhra Bank
SO221496,17953,AutoDebitEMI,25-02-2022,P1496,27750,LDB2396,Axis
SO221497,13192,AutoDebitEMI,25-02-2022,P1497,61800,LDB2397,Canara Bank
SO221498,15578,AutoDebitEMI,25-02-2022,P1498,20865,LDB2398,Canara Bank
SO221499,13068,CreditCard,25-02-2022,P1499,24150,LDB2399,HDFC
SO221500,13566,BankTransfer,25-02-2022,P1500,68500,,Andhra Bank
SO221501,12146,UPI,25-02-2022,P1501,21600,LDB2401,Canara Bank
SO221502,14066,Cash,25-02-2022,P1502,137546,,NetCash
SO221503,14811,BankTransfer,25-02-2022,P1503,80499,,Andhra Bank
SO221504,17137,BankTransfer,25-02-2022,P1504,67500,,HDFC
SO221505,11498,DebitCard,25-02-2022,P1505,83500,,Canara Bank
SO221506,15778,UPI,26-02-2022,P1506,22509,LDB2406,HDFC
SO221507,16507,BankTransfer,26-02-2022,P1507,181500,,Axis
SO221508,11582,DebitCard,26-02-2022,P1508,133000,,HDFC
SO221509,15817,AutoDebitEMI,26-02-2022,P1509,34950,LDB2409,ICICI
SO221510,13288,BankTransfer,26-02-2022,P1510,73000,,Canara Bank
SO221511,17624,CreditCard,26-02-2022,P1511,80100,LDB2411,ICICI
SO221512,11355,UPI,26-02-2022,P1512,23100,LDB2412,Axis
SO221513,17348,UPI,26-02-2022,P1513,21150,LDB2413,Canara Bank
SO221514,15867,BankTransferEMI,26-02-2022,P1514,20400,LDB2414,ICICI
SO221515,16774,Cash,26-02-2022,P1515,188000,,NetCash
SO221516,12065,AutoDebitEMI,26-02-2022,P1516,32400,LDB2416,HDFC
SO221517,16439,DebitCard,26-02-2022,P1517,99000,,Canara Bank
SO221518,16260,DebitCard,26-02-2022,P1518,70500,,Andhra Bank
SO221519,14747,AutoDebitEMI,26-02-2022,P1519,20685,LDB2419,Axis
SO221520,13466,AutoDebitEMI,26-02-2022,P1520,24150,LDB2420,Andhra Bank
SO221521,13971,BankTransfer,26-02-2022,P1521,61690,,Andhra Bank
SO221522,14834,AutoDebitEMI,26-02-2022,P1522,28821,LDB2422,Axis
SO221523,16638,AutoDebitEMI,26-02-2022,P1523,45899.7,LDB2423,HDFC
SO221524,11679,Cash,26-02-2022,P1524,73500,,NetCash
SO221525,14085,BankTransfer,26-02-2022,P1525,81000,,Andhra Bank
SO221526,14733,BankTransfer,26-02-2022,P1526,63140,,ICICI
SO221527,17151,BankTransfer,26-02-2022,P1527,109500,,HDFC
SO221528,14233,CreditCard,26-02-2022,P1528,27600,LDB2428,Andhra Bank
SO221529,13208,BankTransferEMI,26-02-2022,P1529,21150,LDB2429,Axis
SO221530,15509,DebitCard,26-02-2022,P1530,93770,,ICICI
SO221531,12172,UPI,26-02-2022,P1531,21300,LDB2431,HDFC
SO221532,13118,DebitCard,27-02-2022,P1532,69500,,Axis
SO221533,17146,BankTransfer,27-02-2022,P1533,48664,,Canara Bank
SO221534,15228,UPI,27-02-2022,P1534,59400,LDB2434,Andhra Bank
SO221535,14166,AutoDebitEMI,27-02-2022,P1535,24750,LDB2435,HDFC
SO221536,11952,BankTransfer,27-02-2022,P1536,130738,,Andhra Bank
SO221537,12610,DebitCard,27-02-2022,P1537,107500,,HDFC
SO221538,14572,BankTransfer,27-02-2022,P1538,49500,,Axis
SO221539,16106,BankTransfer,27-02-2022,P1539,71000,,ICICI
SO221540,11681,Cash,27-02-2022,P1540,10077,,NetCash
SO221541,15372,DebitCard,27-02-2022,P1541,78500,,Canara Bank
SO221542,13706,Cash,27-02-2022,P1542,54500,,NetCash
SO221543,11582,AutoDebitEMI,27-02-2022,P1543,54771,LDB2443,Andhra Bank
SO221544,13158,BankTransferEMI,27-02-2022,P1544,36750,LDB2444,Canara Bank
SO221545,15584,BankTransferEMI,27-02-2022,P1545,20685,LDB2445,Axis
SO221546,17324,BankTransfer,27-02-2022,P1546,95470,,Andhra Bank
SO221547,17398,UPI,27-02-2022,P1547,34746.3,LDB2447,HDFC
SO221548,13305,DebitCard,27-02-2022,P1548,70000,,Andhra Bank
SO221549,11046,BankTransferEMI,27-02-2022,P1549,37350,LDB2449,Canara Bank
SO221550,17571,Cash,27-02-2022,P1550,78500,,NetCash
SO221551,13563,Cash,27-02-2022,P1551,89500,,NetCash
SO221552,13312,BankTransfer,27-02-2022,P1552,111000,,HDFC
SO221553,11193,BankTransferEMI,27-02-2022,P1553,33953.7,LDB2453,Canara Bank
SO221554,12849,DebitCard,27-02-2022,P1554,99000,,Axis
SO221555,15897,AutoDebitEMI,27-02-2022,P1555,23250,LDB2455,Axis
SO221556,11516,AutoDebitEMI,27-02-2022,P1556,39900,LDB2456,Axis
SO221557,12721,UPI,27-02-2022,P1557,24149.7,LDB2457,HDFC
SO221558,15960,Cash,28-02-2022,P1558,97200,,NetCash
SO221559,11870,BankTransferEMI,28-02-2022,P1559,15958.8,LDB2459,ICICI
SO221560,16005,CreditCard,28-02-2022,P1560,21000,LDB2460,Axis
SO221561,14540,CreditCard,28-02-2022,P1561,43500,LDB2461,Axis
SO221562,14588,Cash,28-02-2022,P1562,123000,,NetCash
SO221563,16054,CreditCard,28-02-2022,P1563,34350,LDB2463,Andhra Bank
SO221564,12975,DebitCard,28-02-2022,P1564,66912,,ICICI
SO221565,16885,Cash,28-02-2022,P1565,55523,,NetCash
SO221566,11796,AutoDebitEMI,28-02-2022,P1566,21300,LDB2466,Canara Bank
SO221567,13566,BankTransferEMI,28-02-2022,P1567,14734.2,LDB2467,ICICI
SO221568,12870,AutoDebitEMI,28-02-2022,P1568,18942,LDB2468,Axis
SO221569,17665,AutoDebitEMI,28-02-2022,P1569,15958.8,LDB2469,Andhra Bank
SO221570,14080,UPI,28-02-2022,P1570,45899.7,LDB2470,Canara Bank
SO221571,12317,DebitCard,28-02-2022,P1571,53000,,ICICI
SO221572,13618,AutoDebitEMI,28-02-2022,P1572,53250,LDB2472,ICICI
SO221573,13421,CreditCard,28-02-2022,P1573,26547,LDB2473,ICICI
SO221574,16407,BankTransferEMI,28-02-2022,P1574,33803.7,LDB2474,Axis
SO221575,17642,BankTransferEMI,28-02-2022,P1575,58602,LDB2475,Axis
SO221576,13329,Cash,28-02-2022,P1576,110000,,NetCash
SO221577,17135,UPI,28-02-2022,P1577,18942,LDB2477,Andhra Bank
SO221578,17170,DebitCard,28-02-2022,P1578,206000,,ICICI
SO221579,11722,AutoDebitEMI,28-02-2022,P1579,28200,LDB2479,Andhra Bank
SO221580,17083,BankTransferEMI,28-02-2022,P1580,56850,LDB2480,Canara Bank
SO221581,11456,CreditCard,28-02-2022,P1581,21300,LDB2481,Canara Bank
SO221582,15370,AutoDebitEMI,28-02-2022,P1582,39127.8,LDB2482,ICICI
SO221583,17984,UPI,01-03-2022,P1583,34650,LDB2483,Canara Bank
SO221584,14535,BankTransfer,01-03-2022,P1584,198000,,ICICI
SO221585,16417,AutoDebitEMI,01-03-2022,P1585,23700,LDB2485,HDFC
SO221586,16005,CreditCard,01-03-2022,P1586,24750,LDB2486,ICICI
SO221587,16546,BankTransferEMI,01-03-2022,P1587,21675,LDB2487,Canara Bank
SO221588,14291,Cash,01-03-2022,P1588,110665,,NetCash
SO221589,14792,BankTransferEMI,01-03-2022,P1589,19050,LDB2489,ICICI
SO221590,12648,DebitCard,01-03-2022,P1590,152999,,Canara Bank
SO221591,14558,UPI,01-03-2022,P1591,28131,LDB2491,HDFC
SO221592,11848,Cash,01-03-2022,P1592,82500,,NetCash
SO221593,17558,CreditCard,01-03-2022,P1593,18357,LDB2493,Andhra Bank
SO221594,11803,BankTransferEMI,01-03-2022,P1594,23550,LDB2494,Andhra Bank
SO221595,13026,AutoDebitEMI,01-03-2022,P1595,20835,LDB2495,HDFC
SO221596,14625,BankTransfer,01-03-2022,P1596,70500,,HDFC
SO221597,11685,DebitCard,01-03-2022,P1597,82999,,ICICI
SO221598,13433,CreditCard,01-03-2022,P1598,23249.7,LDB2498,Canara Bank
SO221599,13451,CreditCard,01-03-2022,P1599,29325,LDB2499,Axis
SO221600,11287,AutoDebitEMI,01-03-2022,P1600,57000,LDB2500,ICICI
SO221601,13952,AutoDebitEMI,01-03-2022,P1601,21150,LDB2501,Andhra Bank
SO221602,15722,DebitCard,01-03-2022,P1602,97250,,Axis
SO221603,11669,DebitCard,01-03-2022,P1603,68470,,ICICI
SO221604,15580,BankTransferEMI,01-03-2022,P1604,24149.7,LDB2504,Canara Bank
SO221605,16202,AutoDebitEMI,01-03-2022,P1605,62100,LDB2505,ICICI
SO221606,17362,DebitCard,01-03-2022,P1606,107500,,HDFC
SO221607,12552,DebitCard,01-03-2022,P1607,105904,,Andhra Bank
SO221608,13629,BankTransfer,02-03-2022,P1608,69500,,Andhra Bank
SO221609,11512,Cash,02-03-2022,P1609,227000,,NetCash
SO221610,12420,Cash,02-03-2022,P1610,91010,,NetCash
SO221611,12772,BankTransfer,02-03-2022,P1611,93770,,Canara Bank
SO221612,15415,BankTransfer,02-03-2022,P1612,55352,,Canara Bank
SO221613,14155,CreditCard,02-03-2022,P1613,21525,LDB2513,ICICI
SO221614,14331,Cash,02-03-2022,P1614,63000,,NetCash
SO221615,12613,CreditCard,02-03-2022,P1615,37350,LDB2515,Andhra Bank
SO221616,16968,CreditCard,02-03-2022,P1616,68100,LDB2516,Andhra Bank
SO221617,17740,UPI,02-03-2022,P1617,84600,LDB2517,HDFC
SO221618,16082,BankTransferEMI,02-03-2022,P1618,23250,LDB2518,ICICI
SO221619,11672,CreditCard,02-03-2022,P1619,20700,LDB2519,Axis
SO221620,16663,Cash,02-03-2022,P1620,70000,,NetCash
SO221621,12119,CreditCard,02-03-2022,P1621,27600,LDB2521,HDFC
SO221622,16892,CreditCard,02-03-2022,P1622,68100,LDB2522,Axis
SO221623,16115,CreditCard,02-03-2022,P1623,2723.1,LDB2523,ICICI
SO221624,16923,BankTransferEMI,02-03-2022,P1624,68100,LDB2524,Andhra Bank
SO221625,15052,UPI,02-03-2022,P1625,16656.9,LDB2525,ICICI
SO221626,11300,DebitCard,02-03-2022,P1626,71000,,Andhra Bank
SO221627,13928,CreditCard,02-03-2022,P1627,29200.5,LDB2527,ICICI
SO221628,17101,BankTransferEMI,02-03-2022,P1628,56952,LDB2528,ICICI
SO221629,11218,Cash,02-03-2022,P1629,78000,,NetCash
SO221630,12840,BankTransfer,02-03-2022,P1630,182500,,Andhra Bank
SO221631,15212,UPI,02-03-2022,P1631,13234.2,LDB2531,ICICI
SO221632,17467,UPI,02-03-2022,P1632,22350,LDB2532,Andhra Bank
SO221633,13361,DebitCard,02-03-2022,P1633,123383,,HDFC
SO221634,14434,AutoDebitEMI,02-03-2022,P1634,19200,LDB2534,Andhra Bank
SO221635,16621,UPI,03-03-2022,P1635,16869.6,LDB2535,Canara Bank
SO221636,17307,UPI,03-03-2022,P1636,41113.8,LDB2536,Axis
SO221637,17754,UPI,03-03-2022,P1637,21600,LDB2537,Axis
SO221638,14104,DebitCard,03-03-2022,P1638,92500,,Axis
SO221639,14416,CreditCard,03-03-2022,P1639,59250,LDB2539,Andhra Bank
SO221640,11398,UPI,03-03-2022,P1640,22800,LDB2540,HDFC
SO221641,12955,BankTransferEMI,03-03-2022,P1641,28200,LDB2541,HDFC
SO221642,15349,CreditCard,03-03-2022,P1642,23231.4,LDB2542,Axis
SO221643,17269,AutoDebitEMI,03-03-2022,P1643,16350,LDB2543,Axis
SO221644,17991,BankTransfer,03-03-2022,P1644,76000,,Canara Bank
SO221645,17527,DebitCard,03-03-2022,P1645,81000,,Andhra Bank
SO221646,16498,Cash,03-03-2022,P1646,157500,,NetCash
SO221647,17343,CreditCard,03-03-2022,P1647,16050,LDB2547,Canara Bank
SO221648,13962,DebitCard,03-03-2022,P1648,112500,,ICICI
SO221649,16784,DebitCard,03-03-2022,P1649,160445,,Axis
SO221650,13020,AutoDebitEMI,03-03-2022,P1650,34896.3,LDB2550,Axis
SO221651,15388,BankTransfer,03-03-2022,P1651,88990,,Andhra Bank
SO221652,14256,AutoDebitEMI,03-03-2022,P1652,22200,LDB2552,Axis
SO221653,11128,UPI,03-03-2022,P1653,57750,LDB2553,HDFC
SO221654,15104,DebitCard,03-03-2022,P1654,182500,,HDFC
SO221655,14040,AutoDebitEMI,03-03-2022,P1655,16605.6,LDB2555,Andhra Bank
SO221656,15706,AutoDebitEMI,03-03-2022,P1656,39199.2,LDB2556,ICICI
