SalesID,CustID,PaymentMethod,Payment Date,PaymentID,PaymentAmount,LoanID,Bank Name
SO231734,19020,BankTransfer,28-02-2023,P11718,122883,,Axis
SO231735,24646,UPI,28-02-2023,P11719,84450,LDC3635,Canara Bank
SO231736,21336,CreditCard,28-02-2023,P11720,85800,LDC3636,HDFC
SO231737,22411,DebitCard,28-02-2023,P11721,169000,,ICICI
SO231738,20876,BankTransfer,28-02-2023,P11722,67740,,Canara Bank
SO231739,18593,BankTransfer,28-02-2023,P11723,78000,,Axis
SO231740,19214,BankTransferEMI,28-02-2023,P11724,18357,LDC3640,HDFC
SO231741,19706,Cash,28-02-2023,P11725,10077,,NetCash
SO231742,24270,BankTransferEMI,28-02-2023,P11726,20850,LDC3642,Canara Bank
SO231743,19699,AutoDebitEMI,28-02-2023,P11727,20550,LDC3643,ICICI
SO231744,18160,DebitCard,28-02-2023,P11728,83500,,ICICI
SO231745,19106,DebitCard,28-02-2023,P11729,93270,,Canara Bank
SO231746,20671,BankTransferEMI,28-02-2023,P11730,57000,LDC3646,Andhra Bank
SO231747,24511,BankTransfer,28-02-2023,P11731,98000,,Axis
SO231748,24416,DebitCard,28-02-2023,P11732,69500,,Canara Bank
SO231749,22280,DebitCard,28-02-2023,P11733,77500,,HDFC
SO231750,24629,UPI,28-02-2023,P11734,29175,LDC3650,Axis
SO231751,21663,AutoDebitEMI,28-02-2023,P11735,84450,LDC3651,Andhra Bank
SO231752,21932,Cash,01-03-2023,P11736,54000,,NetCash
SO231753,20576,CreditCard,01-03-2023,P11737,18942,LDC3653,Canara Bank
SO231754,23300,AutoDebitEMI,01-03-2023,P11738,27343.2,LDC3654,Axis
SO231755,21542,UPI,01-03-2023,P11739,21450,LDC3655,ICICI
SO231756,21197,Cash,01-03-2023,P11740,62640,,NetCash
SO231757,24456,UPI,01-03-2023,P11741,20541,LDC3657,Andhra Bank
SO231758,19981,AutoDebitEMI,01-03-2023,P11742,16506.9,LDC3658,ICICI
SO231759,22876,BankTransfer,01-03-2023,P11743,130238,,HDFC
SO231760,18307,DebitCard,01-03-2023,P11744,76500,,Canara Bank
SO231761,18910,CreditCard,01-03-2023,P11745,34596.3,LDC3661,HDFC
SO231762,19994,DebitCard,01-03-2023,P11746,63000,,Andhra Bank
SO231763,20124,DebitCard,01-03-2023,P11747,76938,,ICICI
SO231764,20087,Cash,01-03-2023,P11748,206500,,NetCash
SO231765,23657,UPI,01-03-2023,P11749,84450,LDC3665,ICICI
SO231766,18918,UPI,01-03-2023,P11750,57750,LDC3666,Axis
SO231767,22514,UPI,01-03-2023,P11751,10350,LDC3667,Canara Bank
SO231768,23022,DebitCard,01-03-2023,P11752,110500,,Canara Bank
SO231769,22033,BankTransfer,01-03-2023,P11753,110500,,Canara Bank
SO231770,24345,Cash,01-03-2023,P11754,231000,,NetCash
SO231771,19051,UPI,01-03-2023,P11755,27900,LDC3671,Andhra Bank
SO231772,24912,Cash,01-03-2023,P11756,77499,,NetCash
SO231773,21971,AutoDebitEMI,01-03-2023,P11757,32250,LDC3673,HDFC
SO231774,18215,UPI,01-03-2023,P11758,22050,LDC3674,Axis
SO231775,22346,BankTransferEMI,01-03-2023,P11759,19200,LDC3675,ICICI
SO231776,23263,CreditCard,01-03-2023,P11760,54870,LDC3676,Andhra Bank
SO231777,22185,CreditCard,01-03-2023,P11761,27787.5,LDC3677,Andhra Bank
SO231778,19064,Cash,01-03-2023,P11762,34500,,NetCash
SO231779,19933,CreditCard,01-03-2023,P11763,29550,LDC3679,Axis
SO231780,21280,BankTransferEMI,02-03-2023,P11764,18357,LDC3680,Canara Bank
SO231781,24398,BankTransferEMI,02-03-2023,P11765,16719.6,LDC3681,Andhra Bank
SO231782,20671,Cash,02-03-2023,P11766,177500,,NetCash
SO231783,21643,CreditCard,02-03-2023,P11767,84450,LDC3683,Andhra Bank
SO231784,22524,CreditCard,02-03-2023,P11768,32850,LDC3684,Canara Bank
SO231785,18776,DebitCard,02-03-2023,P11769,69020,,HDFC
SO231786,18502,CreditCard,02-03-2023,P11770,13350,LDC3686,Canara Bank
SO231787,24697,BankTransferEMI,02-03-2023,P11771,22509,LDC3687,Axis
SO231788,19553,BankTransfer,02-03-2023,P11772,74500,,Canara Bank
SO231789,24278,AutoDebitEMI,02-03-2023,P11773,38100,LDC3689,HDFC
SO231790,23285,UPI,02-03-2023,P11774,57750,LDC3690,Andhra Bank
SO231791,22568,DebitCard,02-03-2023,P11775,64000,,Canara Bank
SO231792,20462,DebitCard,02-03-2023,P11776,66940,,Canara Bank
SO231793,21222,Cash,02-03-2023,P11777,48664,,NetCash
SO231794,23893,AutoDebitEMI,02-03-2023,P11778,12991.2,LDC3694,Canara Bank
SO231795,24237,Cash,02-03-2023,P11779,93300,,NetCash
SO231796,19378,BankTransfer,02-03-2023,P11780,87000,,ICICI
SO231797,19701,BankTransfer,02-03-2023,P11781,98000,,Canara Bank
SO231798,20141,BankTransfer,02-03-2023,P11782,109000,,ICICI
SO231799,18765,BankTransfer,02-03-2023,P11783,122500,,Canara Bank
SO231800,19252,BankTransferEMI,02-03-2023,P11784,23250,LDC3700,HDFC
SO231801,24936,Cash,02-03-2023,P11785,157500,,NetCash
SO231802,18233,BankTransferEMI,02-03-2023,P11786,13234.2,LDC3702,Canara Bank
SO231803,23556,CreditCard,02-03-2023,P11787,54450,LDC3703,Axis
SO231804,22339,CreditCard,02-03-2023,P11788,21750,LDC3704,ICICI
SO231805,22953,UPI,02-03-2023,P11789,29400,LDC3705,ICICI
SO231806,19296,DebitCard,02-03-2023,P11790,83000,,Canara Bank
SO231807,23571,BankTransferEMI,02-03-2023,P11791,23400,LDC3707,Andhra Bank
SO231808,20008,BankTransferEMI,03-03-2023,P11792,15699,LDC3708,ICICI
SO231809,22528,Cash,03-03-2023,P11793,62840,,NetCash
SO231810,21460,DebitCard,03-03-2023,P11794,231000,,ICICI
SO231811,18342,CreditCard,03-03-2023,P11795,2723.1,LDC3711,Canara Bank
SO231812,22795,CreditCard,03-03-2023,P11796,22509,LDC3712,Axis
SO231813,21959,UPI,03-03-2023,P11797,24819,LDC3713,Axis
SO231814,22286,UPI,03-03-2023,P11798,24600,LDC3714,Canara Bank
SO231815,24844,BankTransferEMI,03-03-2023,P11799,25629,LDC3715,Andhra Bank
SO231816,23206,UPI,03-03-2023,P11800,33049.5,LDC3716,HDFC
SO231817,19841,BankTransferEMI,03-03-2023,P11801,21000,LDC3717,Axis
SO231818,20754,AutoDebitEMI,03-03-2023,P11802,24599.7,LDC3718,HDFC
SO231819,21669,UPI,03-03-2023,P11803,16719.6,LDC3719,ICICI
SO231820,19226,BankTransferEMI,03-03-2023,P11804,41113.8,LDC3720,Canara Bank
SO231821,24783,Cash,03-03-2023,P11805,74000,,NetCash
SO231822,24362,Cash,03-03-2023,P11806,69050,,NetCash
SO231823,20137,Cash,03-03-2023,P11807,116500,,NetCash
SO231824,19331,Cash,03-03-2023,P11808,286000,,NetCash
SO231825,22264,Cash,03-03-2023,P11809,69000,,NetCash
SO231826,24907,CreditCard,03-03-2023,P11810,27003,LDC3726,ICICI
SO231827,20174,CreditCard,03-03-2023,P11811,21150,LDC3727,Andhra Bank
SO231828,23643,BankTransfer,03-03-2023,P11812,109000,,Andhra Bank
SO231829,19550,UPI,03-03-2023,P11813,23085,LDC3729,ICICI
SO231830,24878,CreditCard,03-03-2023,P11814,56250,LDC3730,Andhra Bank
SO231831,20896,BankTransferEMI,03-03-2023,P11815,25662,LDC3731,Axis
SO231832,23261,UPI,03-03-2023,P11816,26850,LDC3732,Axis
SO231833,21044,CreditCard,03-03-2023,P11817,2873.1,LDC3733,Axis
SO231834,20150,BankTransferEMI,03-03-2023,P11818,24819,LDC3734,Axis
SO231835,23296,UPI,03-03-2023,P11819,37245,LDC3735,ICICI
SO231836,20852,CreditCard,04-03-2023,P11820,20691,LDC3736,HDFC
SO231837,20418,BankTransferEMI,04-03-2023,P11821,22050,LDC3737,Andhra Bank
SO231838,22402,DebitCard,04-03-2023,P11822,78000,,Andhra Bank
SO231839,20223,AutoDebitEMI,04-03-2023,P11823,24000,LDC3739,ICICI
SO231840,20966,DebitCard,04-03-2023,P11824,69500,,HDFC
SO231841,20194,CreditCard,04-03-2023,P11825,39071.4,LDC3741,ICICI
SO231842,24723,DebitCard,04-03-2023,P11826,51830,,ICICI
SO231843,21215,CreditCard,04-03-2023,P11827,29550,LDC3743,Andhra Bank
SO231844,19062,UPI,04-03-2023,P11828,20849.7,LDC3744,Andhra Bank
SO231845,24158,DebitCard,04-03-2023,P11829,92125,,Axis
SO231846,24706,DebitCard,04-03-2023,P11830,90510,,Axis
SO231847,22137,CreditCard,04-03-2023,P11831,20850,LDC3747,Axis
SO231848,23162,BankTransferEMI,04-03-2023,P11832,24300,LDC3748,Canara Bank
SO231849,21219,DebitCard,04-03-2023,P11833,104904,,Andhra Bank
SO231850,18842,UPI,04-03-2023,P11834,28050,LDC3750,Canara Bank
SO231851,22529,BankTransfer,04-03-2023,P11835,69499,,Axis
SO231852,24511,BankTransferEMI,04-03-2023,P11836,15549,LDC3752,Andhra Bank
SO231853,20370,BankTransferEMI,04-03-2023,P11837,22050,LDC3753,Andhra Bank
SO231854,20628,BankTransfer,04-03-2023,P11838,81000,,ICICI
SO231855,24191,CreditCard,04-03-2023,P11839,57000,LDC3755,Axis
SO231856,21270,DebitCard,04-03-2023,P11840,54000,,Canara Bank
SO231857,23012,CreditCard,04-03-2023,P11841,19050,LDC3757,HDFC
SO231858,23476,AutoDebitEMI,04-03-2023,P11842,57150,LDC3758,Canara Bank
SO231859,24362,CreditCard,04-03-2023,P11843,22050,LDC3759,ICICI
SO231860,24393,CreditCard,04-03-2023,P11844,21750,LDC3760,HDFC
SO231861,24067,BankTransfer,04-03-2023,P11845,129738,,ICICI
SO231862,24211,DebitCard,04-03-2023,P11846,159445,,ICICI
SO231863,20167,DebitCard,04-03-2023,P11847,157000,,Canara Bank
SO231864,18235,BankTransfer,05-03-2023,P11848,77500,,ICICI
SO231865,21763,BankTransfer,05-03-2023,P11849,116500,,Andhra Bank
SO231866,22578,AutoDebitEMI,05-03-2023,P11850,57750,LDC3766,Andhra Bank
SO231867,18027,AutoDebitEMI,05-03-2023,P11851,38977.8,LDC3767,Axis
SO231868,19520,AutoDebitEMI,05-03-2023,P11852,20250,LDC3768,Canara Bank
SO231869,21870,BankTransfer,05-03-2023,P11853,96750,,HDFC
SO231870,19788,BankTransfer,05-03-2023,P11854,67000,,Andhra Bank
SO231871,22077,BankTransfer,05-03-2023,P11855,80450,,ICICI
SO231872,21479,BankTransferEMI,05-03-2023,P11856,25779,LDC3772,Canara Bank
SO231873,22697,UPI,05-03-2023,P11857,28350,LDC3773,Canara Bank
SO231874,22697,BankTransferEMI,05-03-2023,P11858,25050,LDC3774,Andhra Bank
SO231875,21006,CreditCard,05-03-2023,P11859,27840,LDC3775,HDFC
SO231876,22337,Cash,05-03-2023,P11860,169500,,NetCash
SO231877,20294,AutoDebitEMI,05-03-2023,P11861,18357,LDC3777,Andhra Bank
SO231878,18675,BankTransfer,05-03-2023,P11862,72500,,Canara Bank
SO231879,24220,DebitCard,05-03-2023,P11863,197000,,HDFC
SO231880,24700,BankTransfer,05-03-2023,P11864,70000,,Axis
SO231881,21408,UPI,05-03-2023,P11865,34800,LDC3781,HDFC
SO231882,20005,DebitCard,05-03-2023,P11866,122883,,Andhra Bank
SO231883,19103,Cash,05-03-2023,P11867,73500,,NetCash
SO231884,21958,BankTransferEMI,05-03-2023,P11868,23249.7,LDC3784,Andhra Bank
SO231885,22025,AutoDebitEMI,05-03-2023,P11869,18852,LDC3785,Axis
SO231886,18513,UPI,05-03-2023,P11870,26397,LDC3786,Andhra Bank
SO231887,23284,DebitCard,05-03-2023,P11871,122500,,HDFC
SO231888,22393,AutoDebitEMI,05-03-2023,P11872,27343.2,LDC3788,Canara Bank
SO231889,23059,DebitCard,05-03-2023,P11873,124500,,HDFC
SO231890,18172,CreditCard,05-03-2023,P11874,27750,LDC3790,Axis
SO231891,24190,BankTransfer,05-03-2023,P11875,189000,,Canara Bank
SO231892,24130,BankTransferEMI,06-03-2023,P11876,22650,LDC3792,Canara Bank
SO231893,20701,BankTransfer,06-03-2023,P11877,115821,,Andhra Bank
SO231894,24425,BankTransfer,06-03-2023,P11878,107500,,Andhra Bank
SO231895,20391,DebitCard,06-03-2023,P11879,63000,,HDFC
SO231896,23783,BankTransferEMI,06-03-2023,P11880,27300,LDC3796,Canara Bank
SO231897,20168,BankTransferEMI,06-03-2023,P11881,23550,LDC3797,HDFC
SO231898,22963,DebitCard,06-03-2023,P11882,80000,,ICICI
SO231899,23123,DebitCard,06-03-2023,P11883,77500,,ICICI
SO231900,23999,Cash,06-03-2023,P11884,159445,,NetCash
SO231901,21626,BankTransferEMI,06-03-2023,P11885,21450,LDC3801,Canara Bank
SO231902,22768,BankTransferEMI,06-03-2023,P11886,20100,LDC3802,HDFC
SO231903,22186,DebitCard,06-03-2023,P11887,75030,,Axis
SO231904,19429,BankTransfer,06-03-2023,P11888,96750,,Canara Bank
SO231905,22774,BankTransfer,06-03-2023,P11889,82500,,Andhra Bank
SO231906,23301,CreditCard,06-03-2023,P11890,23244.3,LDC3806,Andhra Bank
SO231907,19235,UPI,06-03-2023,P11891,21000,LDC3807,Canara Bank
SO231908,24242,AutoDebitEMI,06-03-2023,P11892,56802,LDC3808,ICICI
SO231909,22135,UPI,06-03-2023,P11893,20850,LDC3809,HDFC
SO231910,18429,DebitCard,06-03-2023,P11894,92500,,HDFC
SO231911,24803,BankTransferEMI,06-03-2023,P11895,36600,LDC3811,HDFC
SO231912,18913,BankTransfer,06-03-2023,P11896,68000,,HDFC
SO231913,19218,DebitCard,06-03-2023,P11897,61690,,Canara Bank
SO231914,22378,BankTransferEMI,06-03-2023,P11898,20850,LDC3814,Axis
SO231915,21673,AutoDebitEMI,06-03-2023,P11899,79950,LDC3815,ICICI
SO231916,21903,DebitCard,06-03-2023,P11900,177500,,HDFC
SO231917,24530,AutoDebitEMI,06-03-2023,P11901,23550,LDC3817,Canara Bank
SO231918,19966,AutoDebitEMI,06-03-2023,P11902,24450,LDC3818,Axis
SO231919,19502,DebitCard,06-03-2023,P11903,286000,,HDFC
SO231920,23088,Cash,07-03-2023,P11904,59140,,NetCash
SO231921,18850,BankTransfer,07-03-2023,P11905,136546,,Axis
SO231922,18044,DebitCard,07-03-2023,P11906,134000,,HDFC
SO231923,23715,DebitCard,07-03-2023,P11907,98500,,Andhra Bank
SO231924,18388,DebitCard,07-03-2023,P11908,286500,,Axis
SO231925,22744,DebitCard,07-03-2023,P11909,72000,,HDFC
SO231926,18707,BankTransferEMI,07-03-2023,P11910,23400,LDC3826,ICICI
SO231927,21551,UPI,07-03-2023,P11911,36750,LDC3827,Canara Bank
SO231928,20223,CreditCard,07-03-2023,P11912,56952,LDC3828,HDFC
SO231929,21077,AutoDebitEMI,07-03-2023,P11913,10350,LDC3829,Canara Bank
SO231930,23608,CreditCard,07-03-2023,P11914,28341,LDC3830,Canara Bank
SO231931,20697,BankTransfer,07-03-2023,P11915,110665,,ICICI
SO231932,21370,Cash,07-03-2023,P11916,68000,,NetCash
SO231933,19261,CreditCard,07-03-2023,P11917,25629,LDC3833,Andhra Bank
SO231934,22506,BankTransfer,07-03-2023,P11918,77500,,ICICI
SO231935,21521,CreditCard,07-03-2023,P11919,29550,LDC3835,ICICI
SO231936,21325,BankTransferEMI,07-03-2023,P11920,28350,LDC3836,ICICI
SO231937,21687,Cash,07-03-2023,P11921,63500,,NetCash
SO231938,23440,UPI,07-03-2023,P11922,20400,LDC3838,ICICI
SO231939,24313,UPI,07-03-2023,P11923,23249.7,LDC3839,Axis
SO231940,20732,DebitCard,07-03-2023,P11924,124500,,Andhra Bank
SO231941,18594,Cash,07-03-2023,P11925,78000,,NetCash
SO231942,22073,AutoDebitEMI,07-03-2023,P11926,32700,LDC3842,Axis
SO231943,20817,CreditCard,07-03-2023,P11927,21450,LDC3843,Canara Bank
SO231944,18042,BankTransferEMI,07-03-2023,P11928,21750,LDC3844,HDFC
SO231945,23774,AutoDebitEMI,07-03-2023,P11929,27750,LDC3845,Canara Bank
SO231946,22983,BankTransfer,07-03-2023,P11930,197000,,ICICI
SO231947,24884,DebitCard,07-03-2023,P11931,59140,,Axis
SO231948,22140,UPI,08-03-2023,P11932,24819,LDC3848,Andhra Bank
SO231949,22655,BankTransferEMI,08-03-2023,P11933,61950,LDC3849,Axis
SO231950,19456,BankTransfer,08-03-2023,P11934,124000,,Andhra Bank
SO231951,21355,Cash,08-03-2023,P11935,76450,,NetCash
SO231952,18346,BankTransfer,08-03-2023,P11936,306000,,Axis
SO231953,24669,DebitCard,08-03-2023,P11937,69500,,Andhra Bank
SO231954,19308,DebitCard,08-03-2023,P11938,68999,,Axis
SO231955,23379,AutoDebitEMI,08-03-2023,P11939,13200,LDC3855,Axis
SO231956,21836,AutoDebitEMI,08-03-2023,P11940,20850,LDC3856,ICICI
SO231957,18198,DebitCard,08-03-2023,P11941,187500,,ICICI
SO231958,20741,AutoDebitEMI,08-03-2023,P11942,21900,LDC3858,Canara Bank
SO231959,23346,AutoDebitEMI,08-03-2023,P11943,24750,LDC3859,HDFC
SO231960,24811,UPI,08-03-2023,P11944,21450,LDC3860,HDFC
SO231961,20750,Cash,08-03-2023,P11945,231000,,NetCash
SO231962,23754,UPI,08-03-2023,P11946,32100,LDC3862,Canara Bank
SO231963,21519,BankTransferEMI,08-03-2023,P11947,32700,LDC3863,Canara Bank
SO231964,22190,BankTransfer,08-03-2023,P11948,70500,,ICICI
SO231965,19761,UPI,08-03-2023,P11949,34800,LDC3865,Andhra Bank
SO231966,23005,BankTransfer,08-03-2023,P11950,69920,,ICICI
SO231967,23762,BankTransfer,08-03-2023,P11951,93300,,Canara Bank
SO231968,18988,DebitCard,08-03-2023,P11952,187500,,HDFC
SO231969,20103,DebitCard,08-03-2023,P11953,104904,,Canara Bank
SO231970,19033,CreditCard,08-03-2023,P11954,20556,LDC3870,ICICI
SO231971,23949,BankTransferEMI,08-03-2023,P11955,47100,LDC3871,HDFC
SO231972,23566,AutoDebitEMI,08-03-2023,P11956,23100,LDC3872,HDFC
SO231973,18969,UPI,08-03-2023,P11957,34500,LDC3873,Axis
SO231974,22583,DebitCard,08-03-2023,P11958,189000,,Andhra Bank
SO231975,19360,Cash,08-03-2023,P11959,177000,,NetCash
SO231976,18446,BankTransferEMI,09-03-2023,P11960,29547,LDC3876,Andhra Bank
SO231977,23825,UPI,09-03-2023,P11961,38977.8,LDC3877,Andhra Bank
SO231978,21480,CreditCard,09-03-2023,P11962,24749.7,LDC3878,ICICI
SO231979,18389,DebitCard,09-03-2023,P11963,66412,,Canara Bank
SO231980,19457,BankTransferEMI,09-03-2023,P11964,24135,LDC3880,Axis
SO231981,24769,CreditCard,09-03-2023,P11965,14449.2,LDC3881,Andhra Bank
SO231982,21525,BankTransfer,09-03-2023,P11966,90010,,HDFC
SO231983,23634,DebitCard,09-03-2023,P11967,69000,,Canara Bank
SO231984,24723,AutoDebitEMI,09-03-2023,P11968,29406,LDC3884,ICICI
SO231985,20310,Cash,09-03-2023,P11969,71500,,NetCash
SO231986,20827,AutoDebitEMI,09-03-2023,P11970,36750,LDC3886,Axis
SO231987,20705,AutoDebitEMI,09-03-2023,P11971,40200,LDC3887,Andhra Bank
SO231988,19060,BankTransferEMI,09-03-2023,P11972,67950,LDC3888,Axis
SO231989,20125,CreditCard,09-03-2023,P11973,22931.4,LDC3889,Andhra Bank
SO231990,20049,UPI,09-03-2023,P11974,23394.3,LDC3890,Axis
SO231991,18053,UPI,09-03-2023,P11975,23100,LDC3891,Canara Bank
SO231992,21788,AutoDebitEMI,09-03-2023,P11976,53100,LDC3892,HDFC
SO231993,18925,BankTransferEMI,09-03-2023,P11977,26397,LDC3893,ICICI
SO231994,24406,Cash,09-03-2023,P11978,63000,,NetCash
SO231995,19066,DebitCard,09-03-2023,P11979,144000,,ICICI
SO231996,20584,CreditCard,09-03-2023,P11980,16506.9,LDC3896,Canara Bank
SO231997,24838,CreditCard,09-03-2023,P11981,24149.7,LDC3897,ICICI
SO231998,24055,UPI,09-03-2023,P11982,22200,LDC3898,Canara Bank
SO231999,19931,Cash,09-03-2023,P11983,181000,,NetCash
SO232000,23959,CreditCard,09-03-2023,P11984,24599.7,LDC3900,ICICI
SO232001,18926,CreditCard,09-03-2023,P11985,32700,LDC3901,Andhra Bank
SO232002,23046,UPI,09-03-2023,P11986,34950,LDC3902,Axis
SO232003,18459,BankTransfer,09-03-2023,P11987,130164,,Canara Bank
SO232004,23235,AutoDebitEMI,10-03-2023,P11988,59250,LDC3904,HDFC
SO232005,23905,DebitCard,10-03-2023,P11989,68950,,Canara Bank
SO232006,22999,AutoDebitEMI,10-03-2023,P11990,21750,LDC3906,Andhra Bank
SO232007,24387,CreditCard,10-03-2023,P11991,19002,LDC3907,Axis
SO232008,22852,AutoDebitEMI,10-03-2023,P11992,24749.7,LDC3908,Canara Bank
SO232009,22188,Cash,10-03-2023,P11993,64000,,NetCash
SO232010,24506,CreditCard,10-03-2023,P11994,29050.5,LDC3910,Andhra Bank
SO232011,22781,Cash,10-03-2023,P11995,55523,,NetCash
SO232012,19033,DebitCard,10-03-2023,P11996,124150,,Canara Bank
SO232013,21523,BankTransferEMI,10-03-2023,P11997,20550,LDC3913,Andhra Bank
SO232014,23527,Cash,10-03-2023,P11998,62840,,NetCash
SO232015,23595,Cash,10-03-2023,P11999,129664,,NetCash
SO232016,21844,CreditCard,10-03-2023,P12000,16350,LDC3916,ICICI
SO232017,20064,CreditCard,10-03-2023,P12001,27990,LDC3917,Axis
SO232018,22717,BankTransferEMI,10-03-2023,P12002,25779,LDC3918,Axis
SO232019,18583,BankTransfer,10-03-2023,P12003,75030,,HDFC
SO232020,22611,CreditCard,10-03-2023,P12004,23250,LDC3920,Canara Bank
SO232021,19153,BankTransfer,10-03-2023,P12005,97335,,Andhra Bank
SO232022,24858,BankTransferEMI,10-03-2023,P12006,36864.9,LDC3922,Axis
SO232023,23286,Cash,10-03-2023,P12007,69420,,NetCash
SO232024,18737,DebitCard,10-03-2023,P12008,70500,,ICICI
SO232025,18355,Cash,10-03-2023,P12009,116500,,NetCash
SO232026,21990,UPI,10-03-2023,P12010,22350,LDC3926,ICICI
SO232027,21153,DebitCard,10-03-2023,P12011,85090,,Canara Bank
SO232028,18671,DebitCard,10-03-2023,P12012,77499,,Canara Bank
SO232029,22283,UPI,10-03-2023,P12013,44100,LDC3929,ICICI
SO232030,24106,UPI,10-03-2023,P12014,13141.2,LDC3930,Andhra Bank
SO232031,23495,BankTransferEMI,10-03-2023,P12015,24000,LDC3931,Canara Bank
SO232032,21868,BankTransfer,11-03-2023,P12016,72000,,Andhra Bank
SO232033,23482,AutoDebitEMI,11-03-2023,P12017,20706,LDC3933,ICICI
SO232034,22595,DebitCard,11-03-2023,P12018,231000,,Andhra Bank
SO232035,23059,Cash,11-03-2023,P12019,44614,,NetCash
SO232036,19968,DebitCard,11-03-2023,P12020,76938,,Andhra Bank
SO232037,24045,DebitCard,11-03-2023,P12021,122500,,HDFC
SO232038,18303,UPI,11-03-2023,P12022,25779,LDC3938,Canara Bank
SO232039,23561,CreditCard,11-03-2023,P12023,23100,LDC3939,Andhra Bank
SO232040,19402,BankTransfer,11-03-2023,P12024,82499,,HDFC
SO232041,19343,BankTransfer,11-03-2023,P12025,94000,,HDFC
SO232042,24504,Cash,11-03-2023,P12026,122883,,NetCash
SO232043,24837,BankTransfer,11-03-2023,P12027,98500,,Axis
SO232044,19706,AutoDebitEMI,11-03-2023,P12028,16719.6,LDC3944,HDFC
SO232045,19252,AutoDebitEMI,11-03-2023,P12029,29175,LDC3945,Canara Bank
SO232046,21956,BankTransfer,11-03-2023,P12030,44500,,Axis
SO232047,18303,BankTransferEMI,11-03-2023,P12031,16869.6,LDC3947,Andhra Bank
SO232048,18325,AutoDebitEMI,11-03-2023,P12032,79950,LDC3948,Axis
SO232049,22545,UPI,11-03-2023,P12033,21450,LDC3949,ICICI
SO232050,21485,DebitCard,11-03-2023,P12034,53000,,Andhra Bank
SO232051,22501,DebitCard,11-03-2023,P12035,63500,,HDFC
SO232052,23719,BankTransferEMI,11-03-2023,P12036,20700,LDC3952,HDFC
SO232053,21002,CreditCard,11-03-2023,P12037,27787.5,LDC3953,Canara Bank
SO232054,20390,BankTransfer,11-03-2023,P12038,98490,,HDFC
SO232055,23687,BankTransferEMI,11-03-2023,P12039,21450,LDC3955,Canara Bank
SO232056,21803,CreditCard,11-03-2023,P12040,13141.2,LDC3956,HDFC
SO232057,19264,BankTransferEMI,11-03-2023,P12041,25050,LDC3957,Andhra Bank
SO232058,19161,CreditCard,11-03-2023,P12042,29050.5,LDC3958,Andhra Bank
SO232059,19674,DebitCard,11-03-2023,P12043,127000,,ICICI
SO232060,19546,CreditCard,12-03-2023,P12044,24900,LDC3960,HDFC
SO232061,24930,DebitCard,12-03-2023,P12045,105404,,ICICI
SO232062,21533,BankTransferEMI,12-03-2023,P12046,54471,LDC3962,Axis
SO232063,20698,Cash,12-03-2023,P12047,93270,,NetCash
SO232064,18719,BankTransferEMI,12-03-2023,P12048,23244.3,LDC3964,ICICI
SO232065,19136,Cash,12-03-2023,P12049,169500,,NetCash
SO232066,22780,BankTransfer,12-03-2023,P12050,136546,,ICICI
SO232067,21323,Cash,12-03-2023,P12051,54500,,NetCash
SO232068,18520,DebitCard,12-03-2023,P12052,122000,,ICICI
SO232069,18841,AutoDebitEMI,12-03-2023,P12053,24450,LDC3969,HDFC
SO232070,20267,CreditCard,12-03-2023,P12054,47983.5,LDC3970,Canara Bank
SO232071,21818,BankTransfer,12-03-2023,P12055,177500,,Canara Bank
SO232072,22405,BankTransfer,12-03-2023,P12056,68999,,HDFC
SO232073,22202,BankTransferEMI,12-03-2023,P12057,47983.5,LDC3973,ICICI
SO232074,22894,BankTransfer,12-03-2023,P12058,71500,,Axis
SO232075,22065,CreditCard,12-03-2023,P12059,34596.3,LDC3975,ICICI
